scenario,replicate_count,success_rate,mean_initial_helping_trait,mean_final_helping_trait,mean_helping_trait_change,mean_initial_helping_invasion_frequency,mean_final_helping_invasion_frequency,mean_helping_invasion_frequency_change,mean_final_population,mean_juvenile_survival_rate,mean_care_relatedness,mean_household_care_relatedness,mean_outside_household_care_relatedness,mean_household_care_fraction,mean_grandmother_care_fraction,mean_grandmother_household_care_fraction,mean_available_care_relatedness,mean_care_assortment_gain,mean_kin_care_fraction,mean_expected_juvenile_survival_benefit,mean_benefit_per_care_unit,mean_relatedness_weighted_survival_benefit,mean_total_helper_energy_cost,mean_expected_helper_reproduction_cost,mean_hamilton_margin_proxy,mean_fostered_birth_fraction,mean_lifetime_offspring_rare_helpers,mean_lifetime_offspring_residents,mean_lifetime_offspring_difference_rare_minus_resident,mean_lifetime_offspring_ratio_rare_to_resident,mean_lifetime_offspring_rare_helper_count,mean_lifetime_offspring_resident_count,mean_mate_relatedness,mean_outside_group_mating_fraction,mean_close_kin_mate_rejections
cost_too_high,5,0.0,0.03695014936368241,nan,nan,0.04375,nan,nan,0.0,0.6,0.2879063577569965,0.3039512796085532,0.11930439006533004,0.9412066521584236,0.46689175449085835,1.0,0.2879063577569965,5.551115123125783e-18,0.8121836427549254,0.0,0.6967833363871421,0.0,0.0,0.0,0.0,0.0,2.0202020202020203,5.225521735017356,-3.089477926347453,0.39367855674119484,18.4,109.0,0.059375,0.8,0.0
high_juvenile_dispersal,5,0.4,0.04197070711166178,0.10098068898052626,0.030144519409240227,0.0578125,0.5367701802507837,0.4078639302507837,127.8,0.5,0.0735081235148606,0.28709694804288044,0.06825557306081755,0.09624011722248181,0.30668418513686685,0.09365978760923245,0.07153039349179749,0.0019777300230631014,0.15198592846208092,3.3630979664470884,0.5176557089771712,0.3196621475920624,0.5744779328938329,0.06999999999999999,0.2496621475920624,0.0,2.5754344802630382,4.844917309217968,-1.0136039469776363,0.7270665762588644,187.6,274.4,0.021614583333333333,0.4666666666666667,21.6
kin_biased_rearing,5,0.4,0.03695014936368241,0.12279273916332958,0.07711859794060609,0.04375,0.6554681577437663,0.5929681577437663,138.0,0.6,0.20077794296926527,0.2067187343724314,0.061578667731388495,0.9356964478709813,0.5060359645523169,0.9501765818306659,0.1945268240393104,0.006251118929954852,0.8673208286121038,4.030000000000001,0.33848939649790805,0.6810264721695118,1.5366637628261381,0.0,0.6810264721695118,0.0,2.5083396812170133,4.988830215209933,-2.144364754462069,0.5574975585014094,250.0,155.8,0.058854166666666666,0.58,123.8
kin_biased_rearing_grandmother_off,5,0.6,0.03695014936368241,0.11676990941528664,0.07109576819256315,0.04375,0.6385224659302703,0.5760224659302703,160.8,0.8,0.2171277292280932,0.2298752022650113,0.11757593125519364,0.906241185689854,0.0,nan,0.20526012900214574,0.011867600225947461,0.8116741094733974,5.590000000000001,0.2944101265494178,1.1310936750869383,1.2757741944879517,0.06999999999999999,1.0610936750869384,0.0,2.346779288926965,4.62351663206366,-1.9683307868668956,0.5785184594936064,211.4,197.0,0.06158854166666666,0.4166666666666667,113.2
kin_biased_rearing_grandmother_on,5,0.4,0.03695014936368241,0.12279273916332958,0.07711859794060609,0.04375,0.6554681577437663,0.5929681577437663,138.0,0.6,0.20077794296926527,0.2067187343724314,0.061578667731388495,0.9356964478709813,0.5060359645523169,0.9501765818306659,0.1945268240393104,0.006251118929954852,0.8673208286121038,4.030000000000001,0.33848939649790805,0.6810264721695118,1.5366637628261381,0.0,0.6810264721695118,0.0,2.5083396812170133,4.988830215209933,-2.144364754462069,0.5574975585014094,250.0,155.8,0.058854166666666666,0.58,123.8
no_rearing_dependency,5,0.0,0.03695014936368241,0.0439941403050755,0.007043990941393086,0.04375,0.1364315490227942,0.09268154902279421,242.4,0.9575757575757576,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1.3689033993381818,1.866139326750647,-0.49723592741246514,0.7338910055844039,71.2,666.2,0.0825390625,0.6116666666666667,253.2
no_relatedness_bias,5,0.6,0.03695014936368241,0.07031672481921021,0.028907281547939492,0.04375,0.20691048895899053,0.15222298895899053,205.2,1.0,0.17956641296094114,0.18965659531402226,0.14090393681434066,0.887013443406987,0.321847207390103,0.9080899532347925,0.1684492226140521,0.01111719034688905,0.5749279284238193,6.995060588806653,0.35163710398581643,0.9991782393291673,1.301237674253103,0.13999999999999999,0.8591782393291673,0.0,2.4029933439735323,3.3227587341344615,-0.9197653901609293,0.7563617542441515,144.4,454.8,0.070703125,0.755,95.8
shuffled_relatedness,5,0.4,0.03695014936368241,0.10781413028390217,0.06213998906117869,0.04375,0.6158854166666666,0.5533854166666666,115.8,1.0,0.2026299684163206,0.2034780741442881,0.1404915392423621,0.8227060115168997,0.35382752412503077,0.9154908407856353,0.20211420338176997,0.0005157650345506248,0.7648767886139449,5.590000000000001,0.2759446872858984,0.9813178172204643,1.0866991564999195,0.0,0.9813178172204643,0.0,2.4318117068117067,4.787443022679028,-2.020913124168657,0.5445167307909127,189.6,156.2,0.0828125,0.65,69.2
unrelated_rearing_groups,5,0.0,0.02783013624153068,nan,nan,0.0203125,nan,nan,0.0,0.0,0.04545891345176836,0.21409906529798325,0.033192569752811624,0.09311735061484781,0.46513302713463833,0.029242778886365128,0.04545891345176836,6.938893903907229e-19,0.19302597088919335,0.0,0.75,0.0,0.0,0.0,0.0,1.0,6.607142857142858,5.63257878141855,1.7176243603724521,1.3397897484913663,1.8,109.2,0.025,1.0,0.0
