mechanism,benefit_scale,cost_scale,seed,final_mean_trait,final_std_trait
kin_selection,1.0,0.2,0,0.12879038697067965,0.03850492697375096
kin_selection,1.0,0.2,1,0.13247369920238394,0.042193318630172075
network_reciprocity,1.0,0.2,0,0.11970608254350215,0.03847353278766179
network_reciprocity,1.0,0.2,1,0.11801500702927889,0.04156219506620584
direct_reciprocity,1.0,0.2,0,0.11194487751398066,0.03603934101661596
direct_reciprocity,1.0,0.2,1,0.1114609930470624,0.044536883940369934
