mechanism,benefit_scale,cost_scale,seed,final_mean_trait,final_std_trait
kin_selection,1.0,0.2,0,0.12879038697067965,0.03850492697375096
network_reciprocity,1.0,0.2,0,0.11970608254350215,0.03847353278766179
direct_reciprocity,1.0,0.2,0,0.11194487751398066,0.03603934101661596
indirect_reciprocity,1.0,0.2,0,0.1231585489460517,0.03624769846973209
group_selection,1.0,0.2,0,0.11575638183909703,0.037188607766419496
